RTSW web plot data - created 2021-03-24 12:05:38
More information is available from SWPC at http://www.swpc.noaa.gov/products/real-time-solar-wind

Start: 2021-03-24T10:10:00
End:   2021-03-24T10:10:00
Source: 0=ACE, 1=DSCOVR, 2=mixed ACE+DSCOVR

Resolution: highres
Phi mean is the average angle, taking into account the wrapping at 0/360 degrees

More data is available from the NCEI archive at https://www.ngdc.noaa.gov/dscovr

Timestamp           Source        Bt        Bx        By        Bz       Phi     Theta      Dens     Speed      Temp
2021-03-24 10:18:59      1      5.15     -1.28      2.75     -4.16    114.98    -53.92    -99999    -99999    -99999 
2021-03-24 10:19:00      1      5.12     -1.28      2.76     -4.11    114.83    -53.50      3.30    412.40     60136 
2021-03-24 10:19:01      1      5.11     -1.25      2.75     -4.12    114.40    -53.72    -99999    -99999    -99999 
2021-03-24 10:19:02      1      5.13     -1.27      2.76     -4.13    114.74    -53.63    -99999    -99999    -99999 
2021-03-24 10:19:03      1      5.13     -1.27      2.74     -4.15    114.86    -53.96    -99999    -99999    -99999 
2021-03-24 10:19:04      1      5.14     -1.33      2.69     -4.17    116.37    -54.28    -99999    -99999    -99999 
2021-03-24 10:19:05      1      5.06     -1.22      2.70     -4.10    114.41    -54.15    -99999    -99999    -99999 
2021-03-24 10:19:06      1      5.02     -1.17      2.70     -4.07    113.36    -54.11    -99999    -99999    -99999 
2021-03-24 10:19:07      1      5.01     -1.22      2.69     -4.05    114.48    -53.95    -99999    -99999    -99999 
2021-03-24 10:19:08      1      5.03     -1.26      2.70     -4.05    114.92    -53.63    -99999    -99999    -99999 
2021-03-24 10:19:09      1      5.05     -1.23      2.73     -4.07    114.31    -53.70    -99999    -99999    -99999 
2021-03-24 10:19:10      1      5.04     -1.25      2.72     -4.06    114.61    -53.61    -99999    -99999    -99999 
2021-03-24 10:19:11      1      4.99     -1.16      2.75     -4.01    112.93    -53.35    -99999    -99999    -99999 
2021-03-24 10:19:12      1      4.99     -1.13      2.77     -3.99    112.24    -53.19    -99999    -99999    -99999 
2021-03-24 10:19:13      1      4.94     -1.08      2.73     -3.97    111.63    -53.50    -99999    -99999    -99999 
2021-03-24 10:19:14      1      4.98     -1.06      2.80     -3.98    110.65    -53.04    -99999    -99999    -99999 
2021-03-24 10:19:15      1      4.95     -1.09      2.75     -3.96    111.57    -53.24    -99999    -99999    -99999 
2021-03-24 10:19:16      1      4.97     -1.05      2.78     -3.98    110.67    -53.20    -99999    -99999    -99999 
2021-03-24 10:19:17      1      4.99     -1.10      2.78     -4.00    111.60    -53.22    -99999    -99999    -99999 
2021-03-24 10:19:18      1      5.01     -1.15      2.66     -4.09    113.30    -54.69    -99999    -99999    -99999 
2021-03-24 10:19:19      1      5.01     -1.22      2.57     -4.12    115.40    -55.35    -99999    -99999    -99999 
2021-03-24 10:19:20      1      5.02     -1.24      2.53     -4.15    116.04    -55.87      3.89    412.50     63281 
2021-03-24 10:19:21      1      4.94     -1.21      2.45     -4.12    116.24    -56.49    -99999    -99999    -99999 
2021-03-24 10:19:22      1      4.95     -1.21      2.47     -4.12    116.07    -56.31    -99999    -99999    -99999 
2021-03-24 10:19:23      1      4.96     -1.22      2.48     -4.12    116.20    -56.11    -99999    -99999    -99999 
2021-03-24 10:19:24      1      4.95     -1.22      2.47     -4.11    116.17    -56.14    -99999    -99999    -99999 
2021-03-24 10:19:25      1      4.98     -1.18      2.49     -4.14    115.30    -56.37    -99999    -99999    -99999 
2021-03-24 10:19:26      1      4.98     -1.23      2.48     -4.14    116.27    -56.24    -99999    -99999    -99999 
2021-03-24 10:19:27      1      5.01     -1.17      2.51     -4.17    115.01    -56.38    -99999    -99999    -99999 
2021-03-24 10:19:28      1      4.99     -1.20      2.53     -4.12    115.37    -55.78    -99999    -99999    -99999 
2021-03-24 10:19:29      1      4.97     -1.14      2.53     -4.13    114.17    -56.08    -99999    -99999    -99999 
2021-03-24 10:19:30      1      5.00     -1.17      2.54     -4.15    114.75    -55.98    -99999    -99999    -99999 
2021-03-24 10:19:31      1      4.99     -1.16      2.54     -4.14    114.53    -55.98    -99999    -99999    -99999 
2021-03-24 10:19:32      1      4.99     -1.12      2.58     -4.13    113.45    -55.74    -99999    -99999    -99999 
2021-03-24 10:19:33      1      5.00     -1.09      2.62     -4.12    112.67    -55.48    -99999    -99999    -99999 
2021-03-24 10:19:34      1      5.00     -1.07      2.62     -4.13    112.25    -55.62    -99999    -99999    -99999 
2021-03-24 10:19:35      1      4.99     -1.12      2.60     -4.11    113.22    -55.45    -99999    -99999    -99999 
2021-03-24 10:19:36      1      4.99     -1.10      2.60     -4.12    112.96    -55.52    -99999    -99999    -99999 
2021-03-24 10:19:37      1      4.99     -1.10      2.56     -4.14    113.22    -56.07    -99999    -99999    -99999 
2021-03-24 10:19:38      1      4.98     -1.09      2.53     -4.14    113.27    -56.35    -99999    -99999    -99999 
2021-03-24 10:19:39      1      4.99     -1.15      2.54     -4.14    114.46    -56.03    -99999    -99999    -99999 
2021-03-24 10:19:40      1      5.02     -1.16      2.53     -4.18    114.61    -56.30      3.95    415.30     79922 
2021-03-24 10:19:41      1      4.99     -1.16      2.54     -4.14    114.49    -55.99    -99999    -99999    -99999 
2021-03-24 10:19:42      1      5.02     -1.22      2.56     -4.14    115.41    -55.61    -99999    -99999    -99999 
2021-03-24 10:19:43      1      5.00     -1.20      2.60     -4.10    114.80    -55.05    -99999    -99999    -99999 
2021-03-24 10:19:44      1      4.99     -1.22      2.55     -4.11    115.46    -55.48    -99999    -99999    -99999 
2021-03-24 10:19:45      1      4.97     -1.21      2.56     -4.09    115.29    -55.25    -99999    -99999    -99999 
2021-03-24 10:19:46      1      4.96     -1.23      2.52     -4.09    116.02    -55.51    -99999    -99999    -99999 
2021-03-24 10:19:47      1      4.96     -1.24      2.55     -4.07    116.04    -55.19    -99999    -99999    -99999 
2021-03-24 10:19:48      1      4.94     -1.28      2.59     -4.01    116.39    -54.24    -99999    -99999    -99999 
2021-03-24 10:19:49      1      4.96     -1.34      2.61     -4.01    117.10    -53.80    -99999    -99999    -99999 
2021-03-24 10:19:50      1      4.99     -1.29      2.71     -3.99    115.47    -53.07    -99999    -99999    -99999 
2021-03-24 10:19:51      1      5.04     -1.30      2.72     -4.04    115.56    -53.21    -99999    -99999    -99999 
2021-03-24 10:19:52      1      5.01     -1.32      2.64     -4.05    116.60    -53.92    -99999    -99999    -99999 
2021-03-24 10:19:53      1      4.97     -1.28      2.62     -4.03    116.06    -54.09    -99999    -99999    -99999 
2021-03-24 10:19:54      1      4.99     -1.24      2.61     -4.07    115.46    -54.68    -99999    -99999    -99999 
2021-03-24 10:19:55      1      4.99     -1.24      2.63     -4.06    115.23    -54.39    -99999    -99999    -99999 
2021-03-24 10:19:56      1      4.96     -1.20      2.57     -4.06    115.14    -55.11    -99999    -99999    -99999 
2021-03-24 10:19:57      1      5.01     -1.22      2.59     -4.11    115.17    -55.13    -99999    -99999    -99999 
2021-03-24 10:19:58      1      5.01     -1.18      2.61     -4.11    114.28    -55.13    -99999    -99999    -99999 
2021-03-24 10:19:59      1      5.01     -1.21      2.59     -4.10    114.96    -55.11    -99999    -99999    -99999 
2021-03-24 10:20:00      1      5.00     -1.22      2.59     -4.09    115.32    -55.03      4.04    412.70     69111 
2021-03-24 10:20:01      1      4.97     -1.22      2.54     -4.09    115.73    -55.44    -99999    -99999    -99999 
2021-03-24 10:20:02      1      4.95     -1.25      2.51     -4.07    116.54    -55.41    -99999    -99999    -99999 
2021-03-24 10:20:03      1      4.90     -1.27      2.50     -4.02    116.88    -55.09    -99999    -99999    -99999 
2021-03-24 10:20:04      1      4.87     -1.21      2.46     -4.03    116.11    -55.78    -99999    -99999    -99999 
2021-03-24 10:20:05      1      4.92     -1.24      2.52     -4.03    116.22    -55.11    -99999    -99999    -99999 
2021-03-24 10:20:06      1      4.94     -1.21      2.54     -4.06    115.41    -55.26    -99999    -99999    -99999 
2021-03-24 10:20:07      1      4.94     -1.18      2.55     -4.07    114.75    -55.33    -99999    -99999    -99999 
2021-03-24 10:20:08      1      4.92     -1.15      2.54     -4.05    114.41    -55.40    -99999    -99999    -99999 
2021-03-24 10:20:09      1      4.91     -1.21      2.52     -4.03    115.60    -55.27    -99999    -99999    -99999 
2021-03-24 10:20:10      1      4.88     -1.21      2.50     -4.02    115.76    -55.41    -99999    -99999    -99999 
2021-03-24 10:20:11      1      4.90     -1.25      2.52     -4.01    116.48    -54.94    -99999    -99999    -99999 
2021-03-24 10:20:12      1      4.90     -1.24      2.53     -4.00    116.08    -54.79    -99999    -99999    -99999 
2021-03-24 10:20:13      1      4.92     -1.27      2.54     -4.02    116.48    -54.72    -99999    -99999    -99999 
2021-03-24 10:20:14      1      4.89     -1.32      2.57     -3.94    117.20    -53.74    -99999    -99999    -99999 
2021-03-24 10:20:15      1      4.90     -1.36      2.59     -3.93    117.75    -53.38    -99999    -99999    -99999 
2021-03-24 10:20:16      1      4.92     -1.32      2.63     -3.94    116.74    -53.27    -99999    -99999    -99999 
2021-03-24 10:20:17      1      4.86     -1.34      2.57     -3.90    117.49    -53.42    -99999    -99999    -99999 
2021-03-24 10:20:18      1      4.81     -1.32      2.55     -3.86    117.40    -53.37    -99999    -99999    -99999 
2021-03-24 10:20:19      1      4.86     -1.31      2.54     -3.92    117.23    -53.94    -99999    -99999    -99999 
2021-03-24 10:20:20      1      4.85     -1.23      2.57     -3.92    115.54    -54.04      3.98    411.80     75559 
2021-03-24 10:20:21      1      4.87     -1.25      2.57     -3.94    116.03    -54.06    -99999    -99999    -99999 
2021-03-24 10:20:22      1      4.87     -1.27      2.61     -3.91    115.96    -53.38    -99999    -99999    -99999 
2021-03-24 10:20:23      1      4.88     -1.31      2.62     -3.91    116.51    -53.16    -99999    -99999    -99999 
2021-03-24 10:20:24      1      4.91     -1.30      2.58     -3.97    116.81    -53.93    -99999    -99999    -99999 
2021-03-24 10:20:25      1      4.90     -1.33      2.58     -3.95    117.28    -53.67    -99999    -99999    -99999 
2021-03-24 10:20:26      1      4.92     -1.30      2.57     -3.99    116.80    -54.18    -99999    -99999    -99999 
2021-03-24 10:20:27      1      4.94     -1.26      2.60     -4.01    115.93    -54.21    -99999    -99999    -99999 
2021-03-24 10:20:28      1      4.88     -1.25      2.53     -3.98    116.25    -54.66    -99999    -99999    -99999 
2021-03-24 10:20:29      1      4.88     -1.24      2.55     -3.98    116.00    -54.50    -99999    -99999    -99999 
2021-03-24 10:20:30      1      4.90     -1.23      2.54     -4.00    115.77    -54.83    -99999    -99999    -99999 
2021-03-24 10:20:31      1      4.91     -1.21      2.58     -4.00    115.19    -54.48    -99999    -99999    -99999 
2021-03-24 10:20:32      1      4.85     -1.19      2.57     -3.94    114.78    -54.32    -99999    -99999    -99999 
2021-03-24 10:20:33      1      4.89     -1.17      2.60     -3.97    114.17    -54.34    -99999    -99999    -99999 
2021-03-24 10:20:34      1      4.93     -1.20      2.63     -4.00    114.46    -54.15    -99999    -99999    -99999 
2021-03-24 10:20:35      1      4.92     -1.24      2.57     -4.01    115.66    -54.60    -99999    -99999    -99999 
2021-03-24 10:20:36      1      4.92     -1.23      2.57     -4.00    115.59    -54.49    -99999    -99999    -99999 
2021-03-24 10:20:37      1      4.94     -1.25      2.57     -4.03    115.94    -54.60    -99999    -99999    -99999 
2021-03-24 10:20:38      1      4.98     -1.24      2.62     -4.05    115.36    -54.38    -99999    -99999    -99999 
2021-03-24 10:20:39      1      5.00     -1.27      2.64     -4.05    115.69    -54.09    -99999    -99999    -99999 
2021-03-24 10:20:40      1      4.98     -1.27      2.64     -4.03    115.77    -54.04      3.93    416.50     91955 
2021-03-24 10:20:41      1      4.98     -1.30      2.58     -4.05    116.82    -54.45    -99999    -99999    -99999 
2021-03-24 10:20:42      1      4.98     -1.32      2.63     -4.02    116.60    -53.83    -99999    -99999    -99999 
2021-03-24 10:20:43      1      4.98     -1.29      2.62     -4.02    116.26    -53.98    -99999    -99999    -99999 
2021-03-24 10:20:44      1      4.95     -1.31      2.56     -4.02    117.17    -54.39    -99999    -99999    -99999 
2021-03-24 10:20:45      1      4.98     -1.30      2.58     -4.05    116.75    -54.50    -99999    -99999    -99999 
2021-03-24 10:20:46      1      4.98     -1.30      2.59     -4.06    116.70    -54.49    -99999    -99999    -99999 
2021-03-24 10:20:47      1      5.00     -1.31      2.63     -4.05    116.47    -54.07    -99999    -99999    -99999 
2021-03-24 10:20:48      1      5.01     -1.28      2.66     -4.06    115.68    -54.01    -99999    -99999    -99999 
2021-03-24 10:20:49      1      5.02     -1.27      2.64     -4.07    115.57    -54.24    -99999    -99999    -99999 
2021-03-24 10:20:50      1      5.00     -1.27      2.63     -4.05    115.76    -54.17    -99999    -99999    -99999 
2021-03-24 10:20:51      1      4.97     -1.27      2.61     -4.03    116.00    -54.19    -99999    -99999    -99999 
2021-03-24 10:20:52      1      4.99     -1.31      2.57     -4.06    116.94    -54.60    -99999    -99999    -99999 
2021-03-24 10:20:53      1      4.98     -1.31      2.59     -4.05    116.81    -54.39    -99999    -99999    -99999 
2021-03-24 10:20:54      1      4.97     -1.30      2.59     -4.03    116.75    -54.29    -99999    -99999    -99999 
2021-03-24 10:20:55      1      5.01     -1.27      2.65     -4.05    115.56    -54.03    -99999    -99999    -99999 
2021-03-24 10:20:56      1      5.01     -1.27      2.65     -4.06    115.59    -54.13    -99999    -99999    -99999 
2021-03-24 10:20:57      1      4.97     -1.27      2.61     -4.03    115.95    -54.18    -99999    -99999    -99999 
2021-03-24 10:20:58      1      4.99     -1.29      2.66     -4.02    115.81    -53.65    -99999    -99999    -99999 
2021-03-24 10:20:59      1      4.95     -1.29      2.62     -4.00    116.31    -53.88    -99999    -99999    -99999 
2021-03-24 10:21:00      1      4.93     -1.28      2.56     -4.01    116.51    -54.46      3.77    412.50     63713 
2021-03-24 10:21:01      1      4.96     -1.27      2.60     -4.03    115.99    -54.32    -99999    -99999    -99999 
2021-03-24 10:21:02      1      5.01     -1.25      2.64     -4.07    115.38    -54.36    -99999    -99999    -99999 
2021-03-24 10:21:03      1      4.98     -1.27      2.64     -4.03    115.75    -53.96    -99999    -99999    -99999 
2021-03-24 10:21:04      1      4.96     -1.24      2.63     -4.02    115.18    -54.14    -99999    -99999    -99999 
2021-03-24 10:21:05      1      5.01     -1.30      2.67     -4.03    116.02    -53.58    -99999    -99999    -99999 
2021-03-24 10:21:06      1      4.98     -1.25      2.65     -4.03    115.31    -53.92    -99999    -99999    -99999 
2021-03-24 10:21:07      1      4.94     -1.29      2.62     -3.98    116.14    -53.72    -99999    -99999    -99999 
2021-03-24 10:21:08      1      4.97     -1.32      2.68     -3.97    116.33    -53.05    -99999    -99999    -99999 
2021-03-24 10:21:09      1      4.93     -1.31      2.63     -3.96    116.35    -53.41    -99999    -99999    -99999 
2021-03-24 10:21:10      1      4.97     -1.32      2.63     -4.01    116.62    -53.73    -99999    -99999    -99999 
2021-03-24 10:21:11      1      4.98     -1.31      2.63     -4.02    116.58    -53.88    -99999    -99999    -99999 
2021-03-24 10:21:12      1      4.98     -1.32      2.66     -3.99    116.44    -53.30    -99999    -99999    -99999 
2021-03-24 10:21:13      1      4.99     -1.31      2.68     -4.00    116.09    -53.21    -99999    -99999    -99999 
2021-03-24 10:21:14      1      4.98     -1.35      2.68     -3.97    116.80    -52.85    -99999    -99999    -99999 
2021-03-24 10:21:15      1      4.96     -1.32      2.67     -3.97    116.28    -53.18    -99999    -99999    -99999 
2021-03-24 10:21:16      1      4.98     -1.26      2.64     -4.03    115.52    -54.04    -99999    -99999    -99999 
2021-03-24 10:21:17      1      5.01     -1.29      2.69     -4.02    115.66    -53.45    -99999    -99999    -99999 
2021-03-24 10:21:18      1      4.99     -1.23      2.64     -4.05    115.02    -54.30    -99999    -99999    -99999 
2021-03-24 10:21:19      1      4.98     -1.24      2.67     -4.02    114.79    -53.75    -99999    -99999    -99999 
2021-03-24 10:21:20      1      4.99     -1.27      2.66     -4.03    115.47    -53.87      4.15    414.60     81321 
2021-03-24 10:21:21      1      4.97     -1.26      2.65     -4.01    115.38    -53.86    -99999    -99999    -99999 
2021-03-24 10:21:22      1      4.97     -1.25      2.68     -3.99    114.99    -53.51    -99999    -99999    -99999 
2021-03-24 10:21:23      1      4.97     -1.24      2.67     -4.01    114.98    -53.68    -99999    -99999    -99999 
2021-03-24 10:21:24      1      4.98     -1.24      2.61     -4.05    115.44    -54.42    -99999    -99999    -99999 
2021-03-24 10:21:25      1      4.97     -1.30      2.62     -4.01    116.37    -53.89    -99999    -99999    -99999 
2021-03-24 10:21:26      1      4.97     -1.37      2.64     -3.98    117.44    -53.21    -99999    -99999    -99999 
2021-03-24 10:21:27      1      4.99     -1.35      2.66     -4.00    116.87    -53.37    -99999    -99999    -99999 
2021-03-24 10:21:28      1      5.01     -1.31      2.73     -3.98    115.70    -52.75    -99999    -99999    -99999 
2021-03-24 10:21:29      1      4.97     -1.31      2.70     -3.97    115.88    -52.93    -99999    -99999    -99999 
2021-03-24 10:21:30      1      4.96     -1.26      2.70     -3.97    115.04    -53.05    -99999    -99999    -99999 
2021-03-24 10:21:31      1      4.99     -1.25      2.72     -4.00    114.71    -53.15    -99999    -99999    -99999 
2021-03-24 10:21:32      1      4.97     -1.26      2.65     -4.01    115.42    -53.86    -99999    -99999    -99999 
2021-03-24 10:21:33      1      4.95     -1.25      2.68     -3.97    114.90    -53.33    -99999    -99999    -99999 
2021-03-24 10:21:34      1      4.94     -1.23      2.68     -3.96    114.66    -53.35    -99999    -99999    -99999 
2021-03-24 10:21:35      1      4.97     -1.24      2.70     -3.98    114.69    -53.26    -99999    -99999    -99999 
2021-03-24 10:21:36      1      4.98     -1.30      2.73     -3.96    115.44    -52.62    -99999    -99999    -99999 
2021-03-24 10:21:37      1      4.99     -1.25      2.77     -3.96    114.35    -52.52    -99999    -99999    -99999 
2021-03-24 10:21:38      1      4.96     -1.25      2.75     -3.93    114.46    -52.51    -99999    -99999    -99999 
2021-03-24 10:21:39      1      4.97     -1.25      2.76     -3.94    114.32    -52.43    -99999    -99999    -99999 
2021-03-24 10:21:40      1      4.99     -1.19      2.84     -3.93    112.74    -51.92      4.04    414.10     70404 
2021-03-24 10:21:41      1      4.97     -1.30      2.72     -3.95    115.46    -52.65    -99999    -99999    -99999 
2021-03-24 10:21:42      1      4.99     -1.31      2.80     -3.91    115.14    -51.64    -99999    -99999    -99999 
2021-03-24 10:21:43      1      4.97     -1.28      2.71     -3.96    115.17    -52.85    -99999    -99999    -99999 
2021-03-24 10:21:44      1      4.93     -1.24      2.79     -3.87    113.93    -51.68    -99999    -99999    -99999 
2021-03-24 10:21:45      1      4.95     -1.28      2.80     -3.88    114.56    -51.51    -99999    -99999    -99999 
2021-03-24 10:21:46      1      4.91     -1.21      2.81     -3.84    113.25    -51.42    -99999    -99999    -99999 
2021-03-24 10:21:47      1      4.90     -1.18      2.84     -3.82    112.61    -51.16    -99999    -99999    -99999 
2021-03-24 10:21:48      1      4.88     -1.23      2.77     -3.82    113.86    -51.58    -99999    -99999    -99999 
2021-03-24 10:21:49      1      4.94     -1.27      2.82     -3.85    114.24    -51.19    -99999    -99999    -99999 
2021-03-24 10:21:50      1      4.89     -1.15      2.80     -3.85    112.25    -51.83    -99999    -99999    -99999 
2021-03-24 10:21:51      1      4.90     -1.22      2.77     -3.85    113.83    -51.81    -99999    -99999    -99999 
2021-03-24 10:21:52      1      4.91     -1.15      2.79     -3.88    112.50    -52.13    -99999    -99999    -99999 
2021-03-24 10:21:53      1      4.91     -1.18      2.81     -3.84    112.75    -51.59    -99999    -99999    -99999 
2021-03-24 10:21:54      1      4.87     -1.20      2.75     -3.83    113.62    -51.93    -99999    -99999    -99999 
2021-03-24 10:21:55      1      4.86     -1.21      2.69     -3.86    114.12    -52.62    -99999    -99999    -99999 
2021-03-24 10:21:56      1      4.83     -1.14      2.60     -3.90    113.75    -53.94    -99999    -99999    -99999 
2021-03-24 10:21:57      1      4.76     -1.14      2.54     -3.86    114.07    -54.18    -99999    -99999    -99999 
2021-03-24 10:21:58      1      4.64     -1.14      2.52     -3.72    114.30    -53.41    -99999    -99999    -99999 
2021-03-24 10:21:59      1      4.65     -1.17      2.50     -3.74    115.07    -53.53    -99999    -99999    -99999 
2021-03-24 10:22:00      1      4.69     -1.18      2.50     -3.78    115.18    -53.78      4.32    402.00     17899 
2021-03-24 10:22:01      1      4.75     -1.20      2.54     -3.82    115.36    -53.67    -99999    -99999    -99999 
2021-03-24 10:22:02      1      4.64     -1.15      2.40     -3.80    115.57    -54.98    -99999    -99999    -99999 
2021-03-24 10:22:03      1      4.58     -1.14      2.39     -3.73    115.37    -54.65    -99999    -99999    -99999 
2021-03-24 10:22:04      1      4.62     -1.14      2.43     -3.75    115.04    -54.43    -99999    -99999    -99999 
2021-03-24 10:22:05      1      4.62     -1.11      2.45     -3.75    114.32    -54.43    -99999    -99999    -99999 
2021-03-24 10:22:06      1      4.74     -1.14      2.48     -3.87    114.63    -54.88    -99999    -99999    -99999 
2021-03-24 10:22:07      1      4.71     -1.16      2.47     -3.84    115.23    -54.54    -99999    -99999    -99999 
2021-03-24 10:22:08      1      4.71     -1.11      2.44     -3.87    114.48    -55.35    -99999    -99999    -99999 
2021-03-24 10:22:09      1      4.76     -1.15      2.51     -3.88    114.59    -54.63    -99999    -99999    -99999 
2021-03-24 10:22:10      1      4.70     -1.12      2.69     -3.68    112.55    -51.70    -99999    -99999    -99999 
2021-03-24 10:22:11      1      4.66     -1.15      2.74     -3.60    112.89    -50.47    -99999    -99999    -99999 
2021-03-24 10:22:12      1      4.62     -1.07      2.70     -3.59    111.69    -51.05    -99999    -99999    -99999 
2021-03-24 10:22:13      1      4.58     -1.05      2.70     -3.54    111.16    -50.69    -99999    -99999    -99999 
2021-03-24 10:22:14      1      4.58     -1.12      2.67     -3.55    112.76    -50.81    -99999    -99999    -99999 
2021-03-24 10:22:15      1      4.57     -1.16      2.61     -3.57    113.87    -51.31    -99999    -99999    -99999 
2021-03-24 10:22:16      1      4.55     -1.11      2.62     -3.56    113.04    -51.36    -99999    -99999    -99999 
2021-03-24 10:22:17      1      4.50     -1.10      2.58     -3.52    113.14    -51.42    -99999    -99999    -99999 
2021-03-24 10:22:18      1      4.43     -1.08      2.60     -3.42    112.50    -50.54    -99999    -99999    -99999 
2021-03-24 10:22:19      1      4.34     -1.09      2.59     -3.31    112.81    -49.75    -99999    -99999    -99999 
2021-03-24 10:22:20      1      4.36     -1.06      2.58     -3.34    112.25    -50.16      5.65    404.60     35213 
2021-03-24 10:22:21      1      4.33     -1.06      2.57     -3.32    112.35    -50.01    -99999    -99999    -99999 
2021-03-24 10:22:22      1      4.30     -1.06      2.57     -3.27    112.48    -49.64    -99999    -99999    -99999 
2021-03-24 10:22:23      1      4.33     -1.05      2.61     -3.29    111.83    -49.48    -99999    -99999    -99999 
2021-03-24 10:22:24      1      4.31     -1.06      2.64     -3.23    111.90    -48.63    -99999    -99999    -99999 
2021-03-24 10:22:25      1      4.25     -1.01      2.65     -3.17    110.88    -48.12    -99999    -99999    -99999 
2021-03-24 10:22:26      1      4.29     -0.99      2.70     -3.19    110.16    -47.92    -99999    -99999    -99999 
2021-03-24 10:22:27      1      4.30     -1.03      2.66     -3.22    111.13    -48.50    -99999    -99999    -99999 
2021-03-24 10:22:28      1      4.29     -1.02      2.65     -3.22    111.11    -48.58    -99999    -99999    -99999 
2021-03-24 10:22:29      1      4.21     -1.05      2.54     -3.19    112.39    -49.32    -99999    -99999    -99999 
2021-03-24 10:22:30      1      4.25     -1.07      2.57     -3.22    112.60    -49.15    -99999    -99999    -99999 
2021-03-24 10:22:31      1      4.24     -1.01      2.54     -3.24    111.69    -49.90    -99999    -99999    -99999 
2021-03-24 10:22:32      1      4.24     -1.04      2.51     -3.26    112.43    -50.26    -99999    -99999    -99999 
2021-03-24 10:22:33      1      4.22     -1.08      2.45     -3.25    113.79    -50.50    -99999    -99999    -99999 
2021-03-24 10:22:34      1      4.23     -1.09      2.40     -3.31    114.35    -51.44    -99999    -99999    -99999 
2021-03-24 10:22:35      1      4.31     -1.14      2.42     -3.37    115.21    -51.60    -99999    -99999    -99999 
2021-03-24 10:22:36      1      4.51     -1.23      2.47     -3.57    116.37    -52.23    -99999    -99999    -99999 
2021-03-24 10:22:37      1      4.74     -1.33      2.46     -3.83    118.35    -53.90    -99999    -99999    -99999 
2021-03-24 10:22:38      1      4.75     -1.30      2.39     -3.89    118.49    -55.01    -99999    -99999    -99999 
2021-03-24 10:22:39      1      4.66     -1.22      2.35     -3.83    117.49    -55.30    -99999    -99999    -99999 
2021-03-24 10:22:40      1      4.49     -1.25      2.27     -3.67    118.79    -54.78      5.96    406.50     50922 
2021-03-24 10:22:41      1      4.57     -1.32      2.52     -3.56    117.63    -51.41    -99999    -99999    -99999 
2021-03-24 10:22:42      1      4.33     -1.13      2.59     -3.29    113.55    -49.40    -99999    -99999    -99999 
2021-03-24 10:22:43      1      4.39     -1.21      2.67     -3.26    114.42    -48.10    -99999    -99999    -99999 
2021-03-24 10:22:44      1      4.32     -1.17      2.62     -3.23    114.08    -48.37    -99999    -99999    -99999 
2021-03-24 10:22:45      1      4.30     -1.20      2.54     -3.26    115.23    -49.22    -99999    -99999    -99999 
2021-03-24 10:22:46      1      4.43     -1.25      2.39     -3.52    117.58    -52.55    -99999    -99999    -99999 
2021-03-24 10:22:47      1      4.53     -1.22      2.29     -3.71    117.96    -55.07    -99999    -99999    -99999 
2021-03-24 10:22:48      1      4.64     -1.25      2.49     -3.71    116.61    -53.12    -99999    -99999    -99999 
2021-03-24 10:22:49      1      4.60     -1.21      2.53     -3.65    115.60    -52.49    -99999    -99999    -99999 
2021-03-24 10:22:50      1      4.67     -1.26      2.65     -3.64    115.51    -51.12    -99999    -99999    -99999 
2021-03-24 10:22:51      1      4.67     -1.31      2.66     -3.60    116.18    -50.51    -99999    -99999    -99999 
2021-03-24 10:22:52      1      4.58     -1.20      2.65     -3.53    114.39    -50.50    -99999    -99999    -99999 
2021-03-24 10:22:53      1      4.53     -1.24      2.62     -3.48    115.31    -50.19    -99999    -99999    -99999 
2021-03-24 10:22:54      1      4.34     -1.18      2.54     -3.30    114.95    -49.60    -99999    -99999    -99999 
2021-03-24 10:22:55      1      4.11     -1.11      2.56     -3.01    113.35    -47.12    -99999    -99999    -99999 
2021-03-24 10:22:56      1      4.16     -1.12      2.68     -2.98    112.63    -45.75    -99999    -99999    -99999 
2021-03-24 10:22:57      1      4.10     -1.01      2.70     -2.91    110.59    -45.30    -99999    -99999    -99999 
2021-03-24 10:22:58      1      4.17     -0.99      2.81     -2.92    109.49    -44.47    -99999    -99999    -99999 
2021-03-24 10:22:59      1      4.20     -1.01      2.78     -2.98    109.98    -45.18    -99999    -99999    -99999 
2021-03-24 10:23:00      1      4.18     -1.04      2.69     -3.02    111.22    -46.36      4.70    411.80     56043 
2021-03-24 10:23:01      1      4.16     -1.02      2.64     -3.06    111.08    -47.24    -99999    -99999    -99999 
2021-03-24 10:23:02      1      4.37     -1.07      2.71     -3.26    111.54    -48.20    -99999    -99999    -99999 
2021-03-24 10:23:03      1      4.30     -1.13      2.53     -3.29    114.02    -49.84    -99999    -99999    -99999 
2021-03-24 10:23:04      1      4.40     -1.21      2.52     -3.40    115.75    -50.62    -99999    -99999    -99999 
2021-03-24 10:23:05      1      4.48     -1.25      2.56     -3.45    116.06    -50.49    -99999    -99999    -99999 
2021-03-24 10:23:06      1      4.53     -1.27      2.47     -3.56    117.32    -52.08    -99999    -99999    -99999 
2021-03-24 10:23:07      1      4.63     -1.37      2.46     -3.68    119.08    -52.61    -99999    -99999    -99999 
2021-03-24 10:23:08      1      4.64     -1.47      2.45     -3.65    120.88    -52.01    -99999    -99999    -99999 
